time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
120771.433333,58.400734,26.753673,83.0,3.0,341.5,19.5121332,13,gps,0.6,0.7,0.9,21.0,,,
121771.433333,58.400785,26.753643,83.0,3.0,341.8,20.268,13,gps,0.6,0.7,0.9,21.0,,,
122771.433333,58.400833,26.753608,83.0,3.0,341.2,20.9880306,13,gps,0.6,0.7,0.9,21.0,,,
123771.433333,58.400875,26.753577,83.0,3.0,341.7,18.792,13,gps,0.6,0.7,0.9,21.0,,,
124771.433333,58.400914,26.753551,83.0,3.0,341.9,16.2360396,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
125771.433333,58.400951,26.753523,84.0,3.0,341.8,15.33604212,13,gps,0.6,0.7,0.9,21.0,,,
126771.433333,58.400982,26.753495,84.0,3.0,341.5,14.868,13,gps,0.6,0.7,0.9,21.0,,,
128771.433333,58.401043,26.753447,84.0,3.0,341.0,12.492,13,gps,0.6,0.7,0.9,21.0,,,
129771.433333,58.401069,26.753429,84.0,3.0,340.9,11.196,13,gps,0.6,0.7,0.9,21.0,,,
130771.433333,58.401093,26.753412,84.0,3.0,340.9,9.90006516,13,gps,0.6,0.7,0.9,21.0,,,
131771.433333,58.401112,26.753397,84.0,3.0,341.1,9.036,13,gps,0.6,0.7,0.9,21.0,,,
132771.433333,58.401132,26.753385,84.0,3.0,341.0,8.2080792,13,gps,0.6,0.7,0.9,21.0,,,
133771.433333,58.401150,26.753373,84.0,3.0,341.0,7.524,13,gps,0.6,0.7,0.9,21.0,,,
134771.433333,58.401166,26.753363,84.0,3.0,340.8,6.94809288,13,gps,0.6,0.7,0.9,21.0,,,
135771.433333,58.401182,26.753354,84.0,3.0,340.5,6.732,13,gps,0.6,0.7,0.9,21.0,,,
136771.433333,58.401200,26.753343,84.0,3.0,340.2,7.416,13,gps,0.6,0.7,0.9,21.0,,,
137771.433333,58.401219,26.753327,84.0,3.0,340.0,8.388,13,gps,0.6,0.7,0.9,21.0,,,
139771.433333,58.401264,26.753289,84.0,3.0,340.1,10.224,13,gps,0.6,0.7,0.9,21.0,,,
140771.433333,58.401290,26.753268,84.0,3.0,340.1,11.37605688,13,gps,0.6,0.7,0.9,21.0,,,
141771.433333,58.401318,26.753247,83.0,3.0,340.1,12.67205148,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
142771.433333,58.401352,26.753216,84.0,3.0,340.4,13.7171808,13,gps,0.6,0.7,0.9,21.0,,,
144771.433333,58.401420,26.753166,84.0,3.0,341.3,15.12004212,13,gps,0.6,0.7,0.9,21.0,,,
145771.433333,58.401457,26.753142,84.0,3.0,341.6,15.66,13,gps,0.6,0.7,0.9,21.0,,,
146771.433333,58.401494,26.753113,84.0,3.0,341.7,16.2000396,13,gps,0.6,0.7,0.9,21.0,,,
149771.433333,58.401618,26.753033,84.0,3.0,341.2,17.424,13,gps,0.6,0.7,0.9,21.0,,,
150771.433333,58.401660,26.753011,84.0,3.0,342.7,17.50133412,12,gps,0.6,0.7,0.9,21.0,,,
151771.433333,58.401701,26.752986,84.0,3.0,341.3,18.072,12,gps,0.6,0.7,0.9,21.0,,,
152771.433333,58.401746,26.752956,84.0,3.0,341.2,18.54003456,12,gps,0.6,0.7,0.9,21.0,,,
153771.433333,58.401790,26.752922,84.0,3.0,340.9,18.93630816,12,gps,0.6,0.7,0.9,21.0,,,
154771.433333,58.401836,26.752895,84.0,3.0,340.4,19.2960324,12,gps,0.6,0.7,0.9,21.0,,,
156771.433333,58.401923,26.752837,84.0,3.0,341.5,19.476,13,gps,0.6,0.7,0.9,21.0,,,
157771.433333,58.401967,26.752813,84.0,3.0,341.5,18.9721368,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
158771.433333,58.402014,26.752783,84.0,3.0,341.5,19.8000324,13,gps,0.6,0.7,0.9,21.0,,,
159771.433333,58.402067,26.752746,84.0,3.0,340.5,20.664,13,gps,0.6,0.7,0.9,21.0,,,
160771.433333,58.402117,26.752711,84.0,3.0,340.6,21.0600306,13,gps,0.6,0.7,0.9,21.0,,,
161771.433333,58.402162,26.752678,84.0,3.0,340.9,19.728,13,gps,0.6,0.7,0.9,21.0,,,
162771.433333,58.402207,26.752643,84.0,3.0,341.2,19.15203492,13,gps,0.6,0.7,0.9,21.0,,,
164771.433333,58.402296,26.752584,83.0,3.0,340.5,18.432,13,gps,0.6,0.7,0.9,21.0,,,
165771.433333,58.402337,26.752556,83.0,3.0,340.0,18.3601404,13,gps,0.6,0.7,0.9,21.0,,,
166771.433333,58.402380,26.752525,83.0,3.0,340.0,18.4683168,13,gps,0.6,0.7,0.9,21.0,,,
167771.433333,58.402427,26.752497,83.0,3.0,339.4,18.8285508,13,gps,0.6,0.7,0.9,21.0,,,
169771.433333,58.402517,26.752430,82.0,3.0,340.3,19.47653172,13,gps,0.6,0.7,0.9,21.0,,,
170771.433333,58.402562,26.752397,82.0,3.0,339.7,19.73010132,13,gps,0.6,0.7,0.9,21.0,,,
171771.433333,58.402609,26.752360,82.0,3.0,340.2,20.0888064,13,gps,0.6,0.7,0.9,21.0,,,
173771.433333,58.402712,26.752297,81.0,3.0,341.1,23.22337572,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
174771.433333,58.402768,26.752252,81.0,3.0,341.1,24.228963,13,gps,0.6,0.7,0.9,21.0,,,
175771.433333,58.402830,26.752215,81.0,3.0,341.4,24.8061168,13,gps,0.6,0.7,0.9,21.0,,,
176771.433333,58.402890,26.752178,80.0,3.0,341.4,25.0936524,13,gps,0.6,0.7,0.9,21.0,,,
177771.433333,58.402952,26.752138,80.0,3.0,341.3,25.3100736,13,gps,0.6,0.7,0.9,21.0,,,
178771.433333,58.403010,26.752096,80.0,3.0,341.2,25.23764376,13,gps,0.6,0.7,0.9,21.0,,,
179771.433333,58.403073,26.752059,80.0,3.0,341.2,24.80567148,13,gps,0.6,0.7,0.9,21.0,,,
180771.433333,58.403126,26.752020,80.0,3.0,340.8,23.47335252,13,gps,0.6,0.7,0.9,21.0,,,
181771.433333,58.403173,26.751989,80.0,3.0,339.9,20.916774,13,gps,0.6,0.7,0.9,21.0,,,
182771.433333,58.403216,26.751964,80.0,3.0,340.1,18.4688784,13,gps,0.6,0.7,0.9,21.0,,,
183771.433333,58.403254,26.751938,80.0,3.0,340.2,16.23699828,13,gps,0.6,0.7,0.9,21.0,,,
184771.433333,58.403285,26.751914,80.0,3.0,340.5,13.86018684,13,gps,0.6,0.7,0.9,21.0,,,
185771.433333,58.403311,26.751900,80.0,3.0,340.5,11.91795768,13,gps,0.6,0.7,0.9,21.0,,,
186771.433333,58.403334,26.751880,80.0,3.0,340.4,10.69224228,13,gps,0.6,0.7,0.9,21.0,,,
187771.433333,58.403357,26.751865,80.0,3.0,340.4,9.75765996,13,gps,0.6,0.7,0.9,21.0,,,
189771.433333,58.403396,26.751838,80.0,3.0,340.5,8.1019998,13,gps,0.6,0.7,0.9,21.0,,,
190771.433333,58.403414,26.751828,80.0,3.0,340.4,7.20036,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
191771.433333,58.403429,26.751824,79.0,3.0,340.5,6.62439168,13,gps,0.6,0.7,0.9,21.0,,,
192771.433333,58.403444,26.751813,79.0,3.0,340.4,6.84085248,13,gps,0.6,0.7,0.9,21.0,,,
193771.433333,58.403464,26.751798,79.0,3.0,340.4,8.928,13,gps,0.6,0.7,0.9,21.0,,,
194771.433333,58.403492,26.751778,79.0,3.0,340.4,10.98094392,13,gps,0.6,0.7,0.9,21.0,,,
195771.433333,58.403522,26.751756,79.0,3.0,340.4,12.27684492,13,gps,0.6,0.7,0.9,21.0,,,
197771.433333,58.403579,26.751716,79.0,3.0,340.8,11.84449248,13,gps,0.6,0.7,0.9,21.0,,,
198771.433333,58.403607,26.751698,79.0,3.0,341.1,11.37605688,13,gps,0.6,0.7,0.9,21.0,,,
200771.433333,58.403666,26.751656,79.0,3.0,341.7,12.34847232,13,gps,0.6,0.7,0.9,21.0,,,
201771.433333,58.403698,26.751634,79.0,3.0,342.1,13.96915992,13,gps,0.6,0.7,0.9,21.0,,,
202771.433333,58.403734,26.751613,79.0,3.0,342.1,15.55304256,13,gps,0.6,0.7,0.9,21.0,,,
203771.433333,58.403775,26.751589,79.0,3.0,342.3,15.98464908,13,gps,0.6,0.6,0.9,21.0,,,
205771.433333,58.403853,26.751540,79.0,3.0,342.8,16.4911824,13,gps,0.6,0.6,0.9,21.0,,,
206771.433333,58.403893,26.751516,79.0,3.0,341.9,16.70648184,13,gps,0.6,0.6,0.9,21.0,,,IN_VEHICLE
207771.433333,58.403935,26.751492,79.0,3.0,341.8,16.88588172,13,gps,0.6,0.6,0.9,21.0,,,
208771.433333,58.403975,26.751467,79.0,3.0,341.9,16.9563456,12,gps,0.6,0.6,0.9,21.0,,,
